#SampleID	Sample	Event	Sport	Age	Date	City	State	Run	Type
CP.AB046	AB046	SPURS	Basketball	Mixed	4/12/2013	San Antonio	TX	2	phone
CP.AE038	AE038	SPURS	Basketball	Mixed	4/12/2013	San Antonio	TX	2	phone
CP.AB057	AB057	SPURS	Basketball	Mixed	4/12/2013	San Antonio	TX	2	phone
CP.AE076	AE076	SPURS	Basketball	Mixed	4/12/2013	San Antonio	TX	2	phone
SH.AB050	AB050	SPURS	Basketball	Mixed	4/12/2013	San Antonio	TX	2	shoe
CP.AE023	AE023	SPURS	Basketball	Mixed	4/12/2013	San Antonio	TX	2	phone
SH.AE063	AE063	SPURS	Basketball	Mixed	4/12/2013	San Antonio	TX	2	shoe
CP.AB006	AB006	SPURS	Basketball	Mixed	4/12/2013	San Antonio	TX	2	phone
CP.AB042	AB042	SPURS	Basketball	Mixed	4/12/2013	San Antonio	TX	2	phone
SH.AE071	AE071	SPURS	Basketball	Mixed	4/12/2013	San Antonio	TX	2	shoe
CP.AE030	AE030	SPURS	Basketball	Mixed	4/12/2013	San Antonio	TX	2	phone
CP.AE067	AE067	SPURS	Basketball	Mixed	4/12/2013	San Antonio	TX	2	phone
SH.AE036	AE036	SPURS	Basketball	Mixed	4/12/2013	San Antonio	TX	2	shoe
SH.AB018	AB018	SPURS	Basketball	Mixed	4/12/2013	San Antonio	TX	2	shoe
SH.AB057	AB057	SPURS	Basketball	Mixed	4/12/2013	San Antonio	TX	2	shoe
SH.AE076	AE076	SPURS	Basketball	Mixed	4/12/2013	San Antonio	TX	2	shoe
CP.AE065	AE065	SPURS	Basketball	Mixed	4/12/2013	San Antonio	TX	2	phone
SH.AE079	AE079	SPURS	Basketball	Mixed	4/12/2013	San Antonio	TX	2	shoe
CP.AB060	AB060	SPURS	Basketball	Mixed	4/12/2013	San Antonio	TX	2	phone
CP.AE063	AE063	SPURS	Basketball	Mixed	4/12/2013	San Antonio	TX	2	phone
CP.AB050	AB050	SPURS	Basketball	Mixed	4/12/2013	San Antonio	TX	2	phone
SH.AE031	AE031	SPURS	Basketball	Mixed	4/12/2013	San Antonio	TX	2	shoe
CP.AB058	AB058	SPURS	Basketball	Mixed	4/12/2013	San Antonio	TX	2	phone
SH.AE080	AE080	SPURS	Basketball	Mixed	4/12/2013	San Antonio	TX	2	shoe
SH.AB058	AB058	SPURS	Basketball	Mixed	4/12/2013	San Antonio	TX	2	shoe
CP.AE066	AE066	SPURS	Basketball	Mixed	4/12/2013	San Antonio	TX	2	phone
CP.AE071	AE071	SPURS	Basketball	Mixed	4/12/2013	San Antonio	TX	2	phone
SH.AE070	AE070	SPURS	Basketball	Mixed	4/12/2013	San Antonio	TX	2	shoe
CP.AE024	AE024	SPURS	Basketball	Mixed	4/12/2013	San Antonio	TX	2	phone
CP.AE062	AE062	SPURS	Basketball	Mixed	4/12/2013	San Antonio	TX	2	phone
SH.AE067	AE067	SPURS	Basketball	Mixed	4/12/2013	San Antonio	TX	2	shoe
SH.AE030	AE030	SPURS	Basketball	Mixed	4/12/2013	San Antonio	TX	2	shoe
CP.AE040	AE040	SPURS	Basketball	Mixed	4/12/2013	San Antonio	TX	2	phone
CP.AB017	AB017	SPURS	Basketball	Mixed	4/12/2013	San Antonio	TX	2	phone
SH.AE026	AE026	SPURS	Basketball	Mixed	4/12/2013	San Antonio	TX	2	shoe
SH.AB010	AB010	SPURS	Basketball	Mixed	4/12/2013	San Antonio	TX	2	shoe
SH.AB015	AB015	SPURS	Basketball	Mixed	4/12/2013	San Antonio	TX	2	shoe
SH.AB060	AB060	SPURS	Basketball	Mixed	4/12/2013	San Antonio	TX	2	shoe
SH.AB011	AB011	SPURS	Basketball	Mixed	4/12/2013	San Antonio	TX	2	shoe
CP.AE079	AE079	SPURS	Basketball	Mixed	4/12/2013	San Antonio	TX	2	phone
SH.AE027	AE027	SPURS	Basketball	Mixed	4/12/2013	San Antonio	TX	2	shoe
CP.AB048	AB048	SPURS	Basketball	Mixed	4/12/2013	San Antonio	TX	2	phone
SH.AE032	AE032	SPURS	Basketball	Mixed	4/12/2013	San Antonio	TX	2	shoe
SH.AE062	AE062	SPURS	Basketball	Mixed	4/12/2013	San Antonio	TX	2	shoe
CP.AB049	AB049	SPURS	Basketball	Mixed	4/12/2013	San Antonio	TX	2	phone
SH.AB004	AB004	SPURS	Basketball	Mixed	4/12/2013	San Antonio	TX	2	shoe
SH.AB051	AB051	SPURS	Basketball	Mixed	4/12/2013	San Antonio	TX	2	shoe
CP.AE039	AE039	SPURS	Basketball	Mixed	4/12/2013	San Antonio	TX	2	phone
CP.AE031	AE031	SPURS	Basketball	Mixed	4/12/2013	San Antonio	TX	2	phone
CP.AB045	AB045	SPURS	Basketball	Mixed	4/12/2013	San Antonio	TX	2	phone
SH.AE066	AE066	SPURS	Basketball	Mixed	4/12/2013	San Antonio	TX	2	shoe
CP.AB004	AB004	SPURS	Basketball	Mixed	4/12/2013	San Antonio	TX	2	phone
SH.AE025	AE025	SPURS	Basketball	Mixed	4/12/2013	San Antonio	TX	2	shoe
SH.AE038	AE038	SPURS	Basketball	Mixed	4/12/2013	San Antonio	TX	2	shoe
SH.AB005	AB005	SPURS	Basketball	Mixed	4/12/2013	San Antonio	TX	2	shoe
CP.AE022	AE022	SPURS	Basketball	Mixed	4/12/2013	San Antonio	TX	2	phone
SH.AE039	AE039	SPURS	Basketball	Mixed	4/12/2013	San Antonio	TX	2	shoe
SH.AB056	AB056	SPURS	Basketball	Mixed	4/12/2013	San Antonio	TX	2	shoe
SH.AE065	AE065	SPURS	Basketball	Mixed	4/12/2013	San Antonio	TX	2	shoe
CP.AE036	AE036	SPURS	Basketball	Mixed	4/12/2013	San Antonio	TX	2	phone
SH.AB055	AB055	SPURS	Basketball	Mixed	4/12/2013	San Antonio	TX	2	shoe
CP.AE032	AE032	SPURS	Basketball	Mixed	4/12/2013	San Antonio	TX	2	phone
SH.AB049	AB049	SPURS	Basketball	Mixed	4/12/2013	San Antonio	TX	2	shoe
CP.AE026	AE026	SPURS	Basketball	Mixed	4/12/2013	San Antonio	TX	2	phone
CP.AB015	AB015	SPURS	Basketball	Mixed	4/12/2013	San Antonio	TX	2	phone
SH.AB006	AB006	SPURS	Basketball	Mixed	4/12/2013	San Antonio	TX	2	shoe
CP.AE080	AE080	SPURS	Basketball	Mixed	4/12/2013	San Antonio	TX	2	phone
SH.AE040	AE040	SPURS	Basketball	Mixed	4/12/2013	San Antonio	TX	2	shoe
SH.FV032	FV032	TeachersInSpace	None	Adult	7/19/2013	Palmdale	CA	2	shoe
CP.FV033	FV033	TeachersInSpace	None	Adult	7/19/2013	Palmdale	CA	2	phone
CP.FV025	FV025	TeachersInSpace	None	Adult	7/19/2013	Palmdale	CA	2	phone
SH.FV022	FV022	TeachersInSpace	None	Adult	7/19/2013	Palmdale	CA	2	shoe
SH.FV026	FV026	TeachersInSpace	None	Adult	7/19/2013	Palmdale	CA	2	shoe
CP.FV042	FV042	TeachersInSpace	None	Adult	7/19/2013	Palmdale	CA	2	phone
CP.FV024	FV024	TeachersInSpace	None	Adult	7/19/2013	Palmdale	CA	2	phone
CP.FV026	FV026	TeachersInSpace	None	Adult	7/19/2013	Palmdale	CA	2	phone
CP.FV034	FV034	TeachersInSpace	None	Adult	7/19/2013	Palmdale	CA	2	phone
SH.FV024	FV024	TeachersInSpace	None	Adult	7/19/2013	Palmdale	CA	2	shoe
SH.FV025	FV025	TeachersInSpace	None	Adult	7/19/2013	Palmdale	CA	2	shoe
CP.FV032	FV032	TeachersInSpace	None	Adult	7/19/2013	Palmdale	CA	2	phone
SH.FV033	FV033	TeachersInSpace	None	Adult	7/19/2013	Palmdale	CA	2	shoe
CP.FV023	FV023	TeachersInSpace	None	Adult	7/19/2013	Palmdale	CA	2	phone
CP.FV043	FV043	TeachersInSpace	None	Adult	7/19/2013	Palmdale	CA	2	phone
CP.FV022	FV022	TeachersInSpace	None	Adult	7/19/2013	Palmdale	CA	2	phone
SH.FV044	FV044	TeachersInSpace	None	Adult	7/19/2013	Palmdale	CA	2	shoe
SH.FV042	FV042	TeachersInSpace	None	Adult	7/19/2013	Palmdale	CA	2	shoe
CP.FV041	FV041	TeachersInSpace	None	Adult	7/19/2013	Palmdale	CA	2	phone
SH.FV043	FV043	TeachersInSpace	None	Adult	7/19/2013	Palmdale	CA	2	shoe
CP.FV021	FV021	TeachersInSpace	None	Adult	7/19/2013	Palmdale	CA	2	phone
SH.FV041	FV041	TeachersInSpace	None	Adult	7/19/2013	Palmdale	CA	2	shoe
CP.FV044	FV044	TeachersInSpace	None	Adult	7/19/2013	Palmdale	CA	2	phone
SH.FV034	FV034	TeachersInSpace	None	Adult	7/19/2013	Palmdale	CA	2	shoe
SH.FV023	FV023	TeachersInSpace	None	Adult	7/19/2013	Palmdale	CA	2	shoe
SH.FV021	FV021	TeachersInSpace	None	Adult	7/19/2013	Palmdale	CA	2	shoe
CP.LR044	LR044	Tufts	None	Adult	9/26/2013	Longmeadow	MA	1	phone
CP.LR045	LR045	Tufts	None	Adult	9/26/2013	Longmeadow	MA	1	phone
CP.LR043	LR043	Tufts	None	Adult	9/26/2013	Longmeadow	MA	1	phone
SH.LR044	LR044	Tufts	None	Adult	9/26/2013	Longmeadow	MA	1	shoe
CP.LR042	LR042	Tufts	None	Adult	9/26/2013	Longmeadow	MA	1	phone
SH.LR041	LR041	Tufts	None	Adult	9/26/2013	Longmeadow	MA	1	shoe
SH.LR043	LR043	Tufts	None	Adult	9/26/2013	Longmeadow	MA	1	shoe
SH.LR045	LR045	Tufts	None	Adult	9/26/2013	Longmeadow	MA	1	shoe
CP.LR041	LR041	Tufts	None	Adult	9/26/2013	Longmeadow	MA	1	phone
SH.LR042	LR042	Tufts	None	Adult	9/26/2013	Longmeadow	MA	1	shoe
CP.AH040	AH040	TulsaCCBio	None	Adult	9/11/2013	Tulsa	OK	3	phone
CP.AH022	AH022	TulsaCCBio	None	Adult	9/11/2013	Tulsa	OK	3	phone
CP.AH003	AH003	TulsaCCBio	None	Adult	9/11/2013	Tulsa	OK	3	phone
CP.AH037	AH037	TulsaCCBio	None	Adult	9/11/2013	Tulsa	OK	3	phone
SH.AD042	AD042	TulsaCCBio	None	Adult	9/11/2013	Tulsa	OK	3	shoe
SH.AD053	AD053	TulsaCCBio	None	Adult	9/11/2013	Tulsa	OK	3	shoe
CP.AH031	AH031	TulsaCCBio	None	Adult	9/11/2013	Tulsa	OK	3	phone
CP.AH035	AH035	TulsaCCBio	None	Adult	9/11/2013	Tulsa	OK	3	phone
SH.AD045	AD045	TulsaCCBio	None	Adult	9/11/2013	Tulsa	OK	3	shoe
SH.AH030	AH030	TulsaCCBio	None	Adult	9/11/2013	Tulsa	OK	3	shoe
SH.AH001	AH001	TulsaCCBio	None	Adult	9/11/2013	Tulsa	OK	3	shoe
CP.AH006	AH006	TulsaCCBio	None	Adult	9/11/2013	Tulsa	OK	3	phone
SH.AD048	AD048	TulsaCCBio	None	Adult	9/11/2013	Tulsa	OK	3	shoe
SH.AD055	AD055	TulsaCCBio	None	Adult	9/11/2013	Tulsa	OK	3	shoe
CP.AH036	AH036	TulsaCCBio	None	Adult	9/11/2013	Tulsa	OK	3	phone
CP.AH018	AH018	TulsaCCBio	None	Adult	9/11/2013	Tulsa	OK	3	phone
CP.AH020	AH020	TulsaCCBio	None	Adult	9/11/2013	Tulsa	OK	3	phone
SH.AH033	AH033	TulsaCCBio	None	Adult	9/11/2013	Tulsa	OK	3	shoe
SH.AH036	AH036	TulsaCCBio	None	Adult	9/11/2013	Tulsa	OK	3	shoe
SH.AH038	AH038	TulsaCCBio	None	Adult	9/11/2013	Tulsa	OK	3	shoe
CP.AH011	AH011	TulsaCCBio	None	Adult	9/11/2013	Tulsa	OK	3	phone
CP.AH017	AH017	TulsaCCBio	None	Adult	9/11/2013	Tulsa	OK	3	phone
SH.AH002	AH002	TulsaCCBio	None	Adult	9/11/2013	Tulsa	OK	3	shoe
SH.AH020	AH020	TulsaCCBio	None	Adult	9/11/2013	Tulsa	OK	3	shoe
SH.AD046	AD046	TulsaCCBio	None	Adult	9/11/2013	Tulsa	OK	3	shoe
SH.AH013	AH013	TulsaCCBio	None	Adult	9/11/2013	Tulsa	OK	3	shoe
SH.AH003	AH003	TulsaCCBio	None	Adult	9/11/2013	Tulsa	OK	3	shoe
CP.AH038	AH038	TulsaCCBio	None	Adult	9/11/2013	Tulsa	OK	3	phone
CP.AH008	AH008	TulsaCCBio	None	Adult	9/11/2013	Tulsa	OK	3	phone
SH.AH040	AH040	TulsaCCBio	None	Adult	9/11/2013	Tulsa	OK	3	shoe
SH.AH016	AH016	TulsaCCBio	None	Adult	9/11/2013	Tulsa	OK	3	shoe
SH.AH008	AH008	TulsaCCBio	None	Adult	9/11/2013	Tulsa	OK	3	shoe
SH.AH023	AH023	TulsaCCBio	None	Adult	9/11/2013	Tulsa	OK	3	shoe
CP.AH024	AH024	TulsaCCBio	None	Adult	9/11/2013	Tulsa	OK	3	phone
SH.AD044	AD044	TulsaCCBio	None	Adult	9/11/2013	Tulsa	OK	3	shoe
CP.AD052	AD052	TulsaCCBio	None	Adult	9/11/2013	Tulsa	OK	3	phone
CP.AH005	AH005	TulsaCCBio	None	Adult	9/11/2013	Tulsa	OK	3	phone
CP.AD045	AD045	TulsaCCBio	None	Adult	9/11/2013	Tulsa	OK	3	phone
CP.AD053	AD053	TulsaCCBio	None	Adult	9/11/2013	Tulsa	OK	3	phone
CP.AH013	AH013	TulsaCCBio	None	Adult	9/11/2013	Tulsa	OK	3	phone
CP.AH021	AH021	TulsaCCBio	None	Adult	9/11/2013	Tulsa	OK	3	phone
CP.AH007	AH007	TulsaCCBio	None	Adult	9/11/2013	Tulsa	OK	3	phone
SH.AD052	AD052	TulsaCCBio	None	Adult	9/11/2013	Tulsa	OK	3	shoe
CP.AH004	AH004	TulsaCCBio	None	Adult	9/11/2013	Tulsa	OK	3	phone
SH.AH009	AH009	TulsaCCBio	None	Adult	9/11/2013	Tulsa	OK	3	shoe
CP.AH012	AH012	TulsaCCBio	None	Adult	9/11/2013	Tulsa	OK	3	phone
CP.AH001	AH001	TulsaCCBio	None	Adult	9/11/2013	Tulsa	OK	3	phone
SH.AH011	AH011	TulsaCCBio	None	Adult	9/11/2013	Tulsa	OK	3	shoe
CP.AH023	AH023	TulsaCCBio	None	Adult	9/11/2013	Tulsa	OK	3	phone
SH.AH005	AH005	TulsaCCBio	None	Adult	9/11/2013	Tulsa	OK	3	shoe
CP.AH033	AH033	TulsaCCBio	None	Adult	9/11/2013	Tulsa	OK	3	phone
SH.AH012	AH012	TulsaCCBio	None	Adult	9/11/2013	Tulsa	OK	3	shoe
CP.AD055	AD055	TulsaCCBio	None	Adult	9/11/2013	Tulsa	OK	3	phone
CP.AH026	AH026	TulsaCCBio	None	Adult	9/11/2013	Tulsa	OK	3	phone
SH.AH024	AH024	TulsaCCBio	None	Adult	9/11/2013	Tulsa	OK	3	shoe
SH.AH004	AH004	TulsaCCBio	None	Adult	9/11/2013	Tulsa	OK	3	shoe
CP.AD048	AD048	TulsaCCBio	None	Adult	9/11/2013	Tulsa	OK	3	phone
CP.AH034	AH034	TulsaCCBio	None	Adult	9/11/2013	Tulsa	OK	3	phone
CP.AD046	AD046	TulsaCCBio	None	Adult	9/11/2013	Tulsa	OK	3	phone
SH.AH010	AH010	TulsaCCBio	None	Adult	9/11/2013	Tulsa	OK	3	shoe
CP.AH019	AH019	TulsaCCBio	None	Adult	9/11/2013	Tulsa	OK	3	phone
SH.AH026	AH026	TulsaCCBio	None	Adult	9/11/2013	Tulsa	OK	3	shoe
SH.AH022	AH022	TulsaCCBio	None	Adult	9/11/2013	Tulsa	OK	3	shoe
SH.AH018	AH018	TulsaCCBio	None	Adult	9/11/2013	Tulsa	OK	3	shoe
SH.AH006	AH006	TulsaCCBio	None	Adult	9/11/2013	Tulsa	OK	3	shoe
CP.AH010	AH010	TulsaCCBio	None	Adult	9/11/2013	Tulsa	OK	3	phone
CP.AH016	AH016	TulsaCCBio	None	Adult	9/11/2013	Tulsa	OK	3	phone
CP.AD042	AD042	TulsaCCBio	None	Adult	9/11/2013	Tulsa	OK	3	phone
SH.AH017	AH017	TulsaCCBio	None	Adult	9/11/2013	Tulsa	OK	3	shoe
CP.AH030	AH030	TulsaCCBio	None	Adult	9/11/2013	Tulsa	OK	3	phone
CP.AD044	AD044	TulsaCCBio	None	Adult	9/11/2013	Tulsa	OK	3	phone
SH.AH035	AH035	TulsaCCBio	None	Adult	9/11/2013	Tulsa	OK	3	shoe
CP.AH009	AH009	TulsaCCBio	None	Adult	9/11/2013	Tulsa	OK	3	phone
SH.AH031	AH031	TulsaCCBio	None	Adult	9/11/2013	Tulsa	OK	3	shoe
SH.AH034	AH034	TulsaCCBio	None	Adult	9/11/2013	Tulsa	OK	3	shoe
SH.AH021	AH021	TulsaCCBio	None	Adult	9/11/2013	Tulsa	OK	3	shoe
SH.AH037	AH037	TulsaCCBio	None	Adult	9/11/2013	Tulsa	OK	3	shoe
SH.AH025	AH025	TulsaCCBio	None	Adult	9/11/2013	Tulsa	OK	3	shoe
CP.AH025	AH025	TulsaCCBio	None	Adult	9/11/2013	Tulsa	OK	3	phone
SH.AH007	AH007	TulsaCCBio	None	Adult	9/11/2013	Tulsa	OK	3	shoe
SH.AH019	AH019	TulsaCCBio	None	Adult	9/11/2013	Tulsa	OK	3	shoe
CP.AH002	AH002	TulsaCCBio	None	Adult	9/11/2013	Tulsa	OK	3	phone
SH.AD087	AD087	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown	1	shoe
SH.AD094	AD094	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown	1	shoe
SH.AD092	AD092	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown	1	shoe
CP.AD095	AD095	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown	1	phone
CP.AE006	AE006	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown	1	phone
CP.AE010	AE010	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown	1	phone
SH.AD081	AD081	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown	1	shoe
CP.AE008	AE008	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown	1	phone
SH.AD096	AD096	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown	1	shoe
CP.AD091	AD091	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown	1	phone
CP.AD098	AD098	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown	1	phone
SH.AD093	AD093	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown	1	shoe
CP.AD085	AD085	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown	1	phone
SH.AD098	AD098	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown	1	shoe
SH.AD085	AD085	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown	1	shoe
SH.AE010	AE010	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown	1	shoe
SH.AD091	AD091	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown	1	shoe
SH.AD082	AD082	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown	1	shoe
CP.AE005	AE005	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown	1	phone
SH.AD090	AD090	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown	1	shoe
CP.AD082	AD082	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown	1	phone
SH.AE006	AE006	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown	1	shoe
CP.AD092	AD092	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown	1	phone
SH.AE005	AE005	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown	1	shoe
CP.AD083	AD083	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown	1	phone
SH.AD084	AD084	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown	1	shoe
SH.AD083	AD083	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown	1	shoe
SH.AD088	AD088	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown	1	shoe
SH.AD095	AD095	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown	1	shoe
SH.AE008	AE008	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown	1	shoe
CP.FT024	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown	2	phone
SH.FT028	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown	1	shoe
CP.FT086	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown	2	phone
SH.FT025	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown	2	shoe
SH.AK008	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown	2	shoe
CP.FT027	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown	1	phone
SH.FR089	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown	1	shoe
SH.AK005	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown	2	shoe
CP.FR088	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown	1	phone
SH.AD089	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown	1	shoe
CP.FT087	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown	2	phone
SH.FT033	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown	1	shoe
SH.FT089	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown	2	shoe
SH.FZ014	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown	4	shoe
SH.AD047	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown	3	shoe
CP.FR089	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown	1	phone
cp.fv008	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown	2	phone
SH.AD086	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown	1	shoe
CP.FT028	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown	1	phone
SH.FT088	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown	2	shoe
CP.FT033	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown	1	phone
SH.FY078	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown	4	shoe
CP.AQ049	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown	1	phone
CP.FT085	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown	2	phone
CP.AD089	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown	1	phone
CP.AD039	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown	1	phone
SH.AE001	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown	1	shoe
DavidCoil.Stadium.Seat	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown	4	other
SH.FT082	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown	2	shoe
SH.AE012	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown	2	shoe
CP.AD086	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown	1	phone
CP.LV020	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown	3	phone
CP.FT023	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown	2	phone
SH.AD041	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown	3	shoe
SH.FT024	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown	2	shoe
CP.FT082	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown	2	phone
SH.AK039	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown	2	shoe
CP.FT029	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown	1	phone
CP.FT081	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown	2	phone
CP.FT031	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown	1	phone
CP.AB097	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown	1	phone
DavidCoil.Goal.Post	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown	4	other
SH.FT030	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown	1	shoe
SH.FT097	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown	2	shoe
CP.FR097	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown	1	phone
CP.FT025	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown	2	phone
SH.FT031	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown	1	shoe
CP.FX068	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown	2	phone
SH.FR090	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown	1	shoe
CP.AD041	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown	3	phone
CP.AC048	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown	1	phone
CP.AE001	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown	1	phone
SH.FT023	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown	2	shoe
SH.FT021	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown	2	shoe
S.EXTRA	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown	2	other
CP.FT026	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown	1	phone
SH.FR088	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown	1	shoe
CP.AK008	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown	2	phone
CP.FT083	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown	2	phone
CP.MH057	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown	4	phone
CP.FT030	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown	1	phone
BLANK1	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown	4	other
CP.AD047	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown	3	phone
AK.AG035	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown	2	other
SH.FT087	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown	2	shoe
BLANK2	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown	4	other
SH.AD099	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown	1	shoe
SH.AC048	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown	1	shoe
SH.FT081	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown	2	shoe
CP.FT035	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown	1	phone
CP.FT088	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown	2	phone
SH.FT027	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown	1	shoe
SH.FT032	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown	1	shoe
SH.FX068	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown	2	shoe
SH.FT090	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown	2	shoe
SH.AG040	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown	2	shoe
SH.AK057	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown	2	shoe
SH.FT091	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown	2	shoe
SH.FT086	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown	2	shoe
